pair_number,left_group,right_group,same_group,same_family,same_formula,mean_score_correlation,median_date_score_correlation,mean_top_jaccard,mean_bottom_jaccard,complete_correlation_dates
1512,Accounting,Price,False,False,False,0.011949343,0.0071753827,0.11880098,0.13195732,91
1513,Accounting,Price,False,False,False,0.007421567,0.010718965,0.11545967,0.1260371,91
1514,Accounting,Price,False,False,False,-0.006313124,-0.0070421207,0.118697755,0.116313204,91
1515,Accounting,Price,False,False,False,-0.0049461233,-0.008349112,0.121097535,0.11945849,91
1516,Accounting,Price,False,False,False,-0.0038019773,-0.002529759,0.11689371,0.11259755,91
1517,Accounting,Price,False,False,False,-0.020526327,-0.02450856,0.11439772,0.111815035,91
1518,Accounting,Price,False,False,False,-0.03759311,-0.037669912,0.10145183,0.10746963,91
1519,Accounting,Price,False,False,False,0.03435946,0.031031473,0.12814467,0.13440713,91
1520,Accounting,Accounting,True,False,False,0.02875955,0.027741881,0.116781645,0.143912,91
1521,Accounting,Accounting,True,False,False,-0.03257702,-0.028707879,0.09034193,0.076087005,91
1522,Accounting,Accounting,True,False,False,0.020578427,0.00885481,0.13216124,0.10751062,91
1523,Accounting,Accounting,True,False,False,-0.009953869,-0.007656826,0.08451314,0.06797469,91
1524,Accounting,Accounting,True,False,False,-0.08220703,-0.08296087,0.08912075,0.111585595,91
1525,Accounting,Accounting,True,False,False,-0.075296395,-0.07705875,0.092119224,0.11123752,91
1526,Accounting,Accounting,True,False,False,-0.07570252,-0.07509788,0.076692306,0.10598648,91
1527,Accounting,Accounting,True,False,False,-0.06675589,-0.07350286,0.078481846,0.10567599,91
1528,Accounting,Accounting,True,False,False,-0.003725391,-0.0066121398,0.09973995,0.11152469,91
1529,Accounting,Accounting,True,False,False,-0.046515416,-0.044321634,0.11536751,0.09713377,91
1530,Accounting,Accounting,True,False,False,-0.061486132,-0.0545183,0.11665241,0.095284276,91
1531,Accounting,Price,False,False,False,0.047252048,0.032597028,0.14716052,0.09702517,91
1532,Accounting,Price,False,False,False,-0.006187681,-0.006754152,0.10982405,0.1089036,91
1533,Accounting,Price,False,False,False,-0.0040462264,-0.010760951,0.10140958,0.11141424,91
1534,Accounting,Price,False,False,False,-0.005503995,-0.0072305864,0.10032564,0.10973919,91
1535,Accounting,Accounting,True,False,False,-0.07298188,-0.069450244,0.11463833,0.077792525,91
1536,Accounting,Accounting,True,False,False,0.041156285,0.041923523,0.12255754,0.086307906,91
1537,Accounting,Event,False,False,False,-0.004604383,-0.0031089475,0.0,0.005178544,87
1538,Accounting,Accounting,True,False,False,0.030833356,0.04257507,0.124572925,0.022314489,91
1539,Accounting,Price,False,False,False,-0.011245087,-0.0077130557,0.09567373,0.13845237,91
1540,Accounting,Price,False,False,False,-0.035868276,-0.03512467,0.10913629,0.11150741,91
1541,Accounting,Price,False,False,False,-0.010942566,-0.011851063,0.10364749,0.11406352,91
1542,Accounting,Price,False,False,False,-0.004549354,-0.0058942894,0.10559105,0.117404155,91
1543,Accounting,Accounting,True,False,False,-0.072648585,-0.077146545,0.09911555,0.105876975,91
1544,Accounting,Accounting,True,False,False,-0.06607741,-0.071361855,0.09561969,0.10824651,91
1545,Accounting,Accounting,True,False,False,0.0075351107,0.012392523,0.10606683,0.13968876,91
1546,Accounting,Accounting,True,False,False,-0.055190887,-0.051115736,0.10719447,0.0,91
1547,Accounting,Trading,False,False,False,-0.03425473,-0.021532148,0.089590356,0.12552874,91
1548,Accounting,Trading,False,False,False,-0.030268671,-0.025303392,0.08986372,0.14222763,86
1549,Accounting,Price,False,False,False,-0.0014111161,-0.0010516148,0.1145476,0.12047095,91
1550,Accounting,Accounting,True,False,False,-0.046554666,-0.04543834,0.084555425,0.0,91
1551,Accounting,Accounting,True,False,False,-0.01983228,-0.0091212,0.111207634,0.116078384,91
1552,Accounting,Accounting,True,False,False,-0.008511979,-0.003765895,0.098452844,0.12510633,91
1553,Accounting,Accounting,True,False,False,-0.054429587,-0.05212458,0.10401695,0.1139032,91
1554,Accounting,Price,False,False,False,-0.017474307,-0.017353311,0.11120034,0.11764487,90
1555,Accounting,Trading,False,False,False,-0.033975616,-0.03566333,0.08827617,0.12643999,91
1556,Accounting,Trading,False,False,False,0.008211159,0.0012179624,0.12604214,0.12004533,91
1557,Accounting,Accounting,True,False,False,-0.016180161,-0.016997783,0.104000576,0.14580867,91
1558,Accounting,Trading,False,False,False,0.012010045,0.015247519,0.10750499,0.0,91
1559,Accounting,Trading,False,False,False,0.0062855575,0.0044401092,0.04488182,0.0,91
1560,Accounting,Trading,False,False,False,0.010734323,0.01092503,0.09080108,0.0,91
1561,Accounting,Accounting,True,True,False,-0.15396191,-0.1607103,0.09381968,0.108072974,91
1562,Accounting,Accounting,True,False,False,-0.023107272,-0.0217022,0.10038345,0.113835186,91
1563,Accounting,Price,False,False,False,-0.012263437,-0.010978257,0.10672865,0.115336075,91
1564,Accounting,Price,False,False,False,-0.012263437,-0.010978257,0.10672865,0.115336075,91
1565,Accounting,Accounting,True,False,False,0.10162369,0.10097914,0.0,0.1489104,91
1566,Accounting,Accounting,True,True,False,0.19516203,0.19903211,0.17273453,0.1842689,91
1567,Accounting,Accounting,True,True,False,0.2839037,0.28315258,0.19541879,0.23430537,91
1568,Accounting,Accounting,True,False,False,-0.09007954,-0.10297614,0.09922956,0.09536754,91
1569,Accounting,Accounting,True,False,False,0.31964538,0.3143467,0.2178385,0.23625189,91
1570,Accounting,Accounting,True,False,False,0.3443527,0.35480228,0.20562308,0.2982029,91
1571,Accounting,Accounting,True,False,False,-0.26149195,-0.25901788,0.06809289,0.081010476,91
1572,Accounting,Accounting,True,False,False,0.45873517,0.45675942,0.30142626,0.3491654,91
1573,Accounting,Event,False,False,False,-0.00079057144,-0.0023971044,0.0033149307,0.0,71
1574,Accounting,Event,False,False,False,-0.007889022,-0.0041562887,0.0,0.02639232,86
1575,Accounting,Event,False,False,False,-0.018269375,-0.021615144,0.0,0.12483981,91
1576,Accounting,Accounting,True,False,False,0.19626462,0.19835627,0.17372584,0.2067374,91
1577,Accounting,Trading,False,False,False,0.0016440608,0.0030080134,0.12033365,0.10476703,91
1578,Accounting,Accounting,True,False,False,-0.0697315,-0.0702992,0.10231075,0.09946871,79
1579,Accounting,Other,False,False,False,-0.08384043,-0.09831363,0.105398074,0.10627525,91
1580,Accounting,Accounting,True,False,False,0.032727174,0.032907564,0.12454388,0.123193845,91
1581,Accounting,Accounting,True,False,False,-0.078009546,-0.07378761,0.08232929,0.11965889,91
1582,Accounting,Accounting,True,False,False,0.27333066,0.27440888,0.13173132,0.24629664,91
1583,Accounting,Accounting,True,False,False,0.2367047,0.23217201,0.17359123,0.20835659,67
1584,Accounting,Accounting,True,False,False,-0.89397395,-0.8945471,0.0029197107,0.0016672743,91
1585,Accounting,Accounting,True,False,False,0.057327047,0.060229942,0.1342863,0.14180146,91
1586,Accounting,Accounting,True,False,False,0.009514635,0.011462236,0.1235482,0.14296067,91
1587,Accounting,Other,False,False,False,0.014305022,0.008389436,0.135741,0.111028954,91
1588,Accounting,Other,False,False,False,0.013920551,0.008986934,0.13913254,0.114959694,91
1589,Accounting,Other,False,False,False,0.011702011,0.007872561,0.13720654,0.11773647,91
1590,Accounting,Price,False,False,False,0.02455583,0.03617335,0.10775625,0.13460779,91
1591,Accounting,Price,False,False,False,0.056679934,0.06309423,0.11470278,0.12619156,91
1592,Accounting,Price,False,False,False,0.056679934,0.06309423,0.11470278,0.12619156,91
1593,Accounting,Trading,False,False,False,-0.011457616,-0.008796356,0.126314,0.097790204,91
1594,Accounting,Event,False,False,False,0.026869547,0.019271348,0.0,0.024270603,88
1595,Accounting,Price,False,False,False,-0.0096153915,-0.0027754724,0.10921633,0.11018034,91
1596,Accounting,Price,False,False,False,-0.019112397,5.2214426e-05,0.1090089,0.11841441,91
1597,Accounting,Accounting,True,False,False,0.40555006,0.41209882,0.24246782,0.31485814,91
1598,Accounting,Accounting,True,False,False,0.49171898,0.48765576,0.278991,0.3417623,91
1599,Accounting,Accounting,True,False,False,0.23972714,0.24780247,0.19366902,0.21731716,91
1600,Accounting,Accounting,True,False,False,0.07851393,0.08429526,0.18386795,0.11047335,91
1601,Accounting,Price,False,False,False,0.17225341,0.1713696,0.16601293,0.17923819,91
1602,Accounting,Price,False,False,False,0.04798236,0.049330577,0.10844455,0.1376249,91
1603,Accounting,Accounting,True,False,False,-0.21398295,-0.2116291,0.0785534,0.064487316,68
1604,Accounting,Price,False,False,False,-0.014467614,0.012813472,0.108305186,0.122078605,91
1605,Accounting,Price,False,False,False,-0.025543593,-0.0009550884,0.10763178,0.11651771,91
1606,Accounting,Price,False,False,False,-0.0009117296,0.009194033,0.11086445,0.12477225,91
1607,Accounting,Price,False,False,False,0.18143782,0.18312483,0.16041332,0.18823309,91
1608,Accounting,Price,False,False,False,0.051501468,0.04615224,0.12794988,0.13030195,91
1609,Accounting,Price,False,False,False,0.023834763,0.026928984,0.11323066,0.12489569,91
1610,Accounting,Price,False,False,False,-0.047568128,-0.043977596,0.09897475,0.11175972,91
1611,Accounting,Price,False,False,False,-0.010099008,-0.015174602,0.11119767,0.11547293,91
1612,Accounting,Price,False,False,False,-0.00783419,-0.0073519098,0.11737592,0.103349745,91
1613,Accounting,Price,False,False,False,-0.017138436,-0.017909123,0.109469526,0.116316,91
1614,Accounting,Price,False,False,False,-0.0119448295,0.009341776,0.10631961,0.11626685,91
1615,Accounting,Price,False,False,False,0.013360999,-0.017976366,0.11615413,0.13631445,91
1616,Accounting,Accounting,True,False,False,0.10950674,0.113838226,0.13272901,0.1727913,91
1617,Accounting,Accounting,True,False,False,0.028606523,0.031205911,0.099601135,0.08707788,91
1618,Accounting,Accounting,True,False,False,0.13111837,0.13710712,0.17973654,0.14677636,91
1619,Accounting,Accounting,True,False,False,-0.022309795,-0.01623435,0.08050663,0.0725364,91
1620,Accounting,Accounting,True,False,False,-0.06716495,-0.06442953,0.10915439,0.10110024,91
1621,Accounting,Accounting,True,False,False,-0.08005369,-0.07938104,0.10477483,0.101981476,91
1622,Accounting,Accounting,True,False,False,-0.02302556,-0.021715153,0.083152466,0.13617598,91
1623,Accounting,Accounting,True,False,False,-0.000120908844,-0.002236598,0.08225561,0.13952383,91
1624,Accounting,Accounting,True,False,False,-0.02770187,-0.02440187,0.0820091,0.11562218,91
1625,Accounting,Accounting,True,False,False,0.006288359,0.013153227,0.13726094,0.10099957,91
1626,Accounting,Accounting,True,False,False,-0.064440295,-0.064708084,0.11445635,0.09048109,91
1627,Accounting,Price,False,False,False,-0.0047479724,-0.016559396,0.14358155,0.08742576,91
1628,Accounting,Price,False,False,False,0.00094602956,0.0034366024,0.11316416,0.10393669,91
1629,Accounting,Price,False,False,False,0.0069978493,0.0021740987,0.09315571,0.10487388,91
1630,Accounting,Price,False,False,False,0.006921791,-0.00040248616,0.09391106,0.10217466,91
1631,Accounting,Accounting,True,False,False,-0.11755933,-0.1227602,0.07830995,0.07032385,91
1632,Accounting,Accounting,True,False,False,-0.051113945,-0.056777813,0.09099148,0.09277855,91
1633,Accounting,Event,False,False,False,-0.0036157742,-0.0037315325,0.0,0.0074433535,87
1634,Accounting,Accounting,True,False,False,-0.06265511,-0.06936467,0.100220576,0.024390576,91
1635,Accounting,Price,False,False,False,0.057807487,0.055295996,0.10970606,0.14113057,91
1636,Accounting,Price,False,False,False,-0.014467614,0.012813472,0.108305186,0.122078605,91
1637,Accounting,Price,False,False,False,0.005074857,0.0021102107,0.10508332,0.11469254,91
1638,Accounting,Price,False,False,False,0.013503623,0.01847926,0.108007126,0.117480725,91
1639,Accounting,Accounting,True,False,False,-0.13043651,-0.13115264,0.07968318,0.10912777,91
1640,Accounting,Accounting,True,False,False,-0.09067019,-0.089964114,0.096919686,0.10481454,91
1641,Accounting,Accounting,True,False,False,0.10402442,0.10817369,0.11529257,0.18317118,91
1642,Accounting,Accounting,True,False,False,0.014431213,0.019695833,0.1209323,0.0,91
1643,Accounting,Trading,False,False,False,0.011971263,0.014966192,0.095222324,0.12478842,91
1644,Accounting,Trading,False,False,False,0.043604597,0.04254026,0.12068401,0.13759917,86
1645,Accounting,Price,False,False,False,-7.087451e-05,-0.0054965774,0.1113689,0.123813674,91
1646,Accounting,Accounting,True,False,False,-0.10294914,-0.09560251,0.06610559,0.0,91
1647,Accounting,Accounting,True,False,False,-0.15883818,-0.15439248,0.08665018,0.1131115,91
1648,Accounting,Accounting,True,False,False,0.025776787,0.031845592,0.11077334,0.12213821,91
1649,Accounting,Accounting,True,False,False,0.019678907,0.024402164,0.13387121,0.11722956,91
1650,Accounting,Price,False,False,False,0.0143876355,0.018295161,0.11665288,0.12717754,90
1651,Accounting,Trading,False,False,False,-0.014670658,-0.015899323,0.09155393,0.12432764,91
1652,Accounting,Trading,False,False,False,0.010632633,0.013281584,0.12535006,0.121282235,91
1653,Accounting,Accounting,True,False,False,0.090629004,0.08701932,0.11602727,0.182046,91
1654,Accounting,Trading,False,False,False,-0.02499534,-0.03138416,0.09811215,0.0,91
1655,Accounting,Trading,False,False,False,-0.007277911,-0.008832232,0.041466605,0.0,91
1656,Accounting,Trading,False,False,False,-0.020955607,-0.028071297,0.08408466,0.0,91
1657,Accounting,Accounting,True,False,False,-0.12170518,-0.12351973,0.083324194,0.094802015,91
1658,Accounting,Price,False,False,False,0.0056488654,0.004920716,0.10925776,0.12636232,91
1659,Accounting,Price,False,False,False,0.0056488654,0.004920716,0.10925776,0.12636232,91
1660,Accounting,Accounting,True,False,False,-0.046718292,-0.04522473,0.0,0.10350469,91
1661,Accounting,Accounting,True,True,False,0.24612387,0.24355197,0.18478686,0.22386427,91
1662,Accounting,Accounting,True,True,False,-0.082726374,-0.08330534,0.094984934,0.12933531,91
1663,Accounting,Accounting,True,False,False,0.003451323,0.005279369,0.1245551,0.11918736,91
1664,Accounting,Accounting,True,False,False,0.44366953,0.4417046,0.24358347,0.34863773,91
1665,Accounting,Accounting,True,False,False,-0.024364961,-0.023113016,0.12080371,0.13569544,91
1666,Accounting,Accounting,True,False,False,-0.11749368,-0.12220776,0.09456759,0.09674005,91
1667,Accounting,Accounting,True,False,False,-0.011920582,-0.009906547,0.14309931,0.13809647,91
1668,Accounting,Event,False,False,False,0.0023157094,-0.0007850709,0.0029909867,0.0,71
1669,Accounting,Event,False,False,False,0.013710995,0.0060502733,0.0,0.031742055,86
1670,Accounting,Event,False,False,False,0.05398691,0.056136016,0.0,0.14758053,91
1671,Accounting,Accounting,True,False,False,-0.22218303,-0.22440112,0.09196019,0.09182034,91
1672,Accounting,Trading,False,False,False,0.04073526,0.04140653,0.13400267,0.11016575,91
1673,Accounting,Accounting,True,False,False,-0.13379408,-0.13498802,0.09146192,0.08591233,79
1674,Accounting,Other,False,False,False,-0.062476005,-0.059271365,0.1335642,0.08470082,91
1675,Accounting,Accounting,True,False,False,0.03153157,0.027265524,0.12077732,0.116153926,91
1676,Accounting,Accounting,True,False,False,-0.16398492,-0.16404581,0.09305996,0.08574599,91
1677,Accounting,Accounting,True,False,False,-0.012368325,-0.024543863,0.10749475,0.11848243,91
1678,Accounting,Accounting,True,False,False,0.007734362,0.008237837,0.12208596,0.13673544,67
1679,Accounting,Accounting,True,False,False,0.17765942,0.18064237,0.2136147,0.17060907,91
1680,Accounting,Accounting,True,False,False,-0.026223266,-0.029106246,0.11071612,0.12648523,91
1681,Accounting,Accounting,True,False,False,-0.059374303,-0.06500003,0.11367084,0.113132894,91
1682,Accounting,Other,False,False,False,0.01459692,0.015446621,0.13088596,0.111475,91
1683,Accounting,Other,False,False,False,0.03604883,0.041396424,0.14183979,0.123354234,91
1684,Accounting,Other,False,False,False,0.027122712,0.03071249,0.13201015,0.11912483,91
1685,Accounting,Price,False,False,False,-0.010962185,-0.010588947,0.09981049,0.12909937,91
1686,Accounting,Price,False,False,False,0.09075102,0.084181026,0.11084593,0.15239543,91
1687,Accounting,Price,False,False,False,0.09075102,0.084181026,0.11084593,0.15239543,91
1688,Accounting,Trading,False,False,False,0.023462197,0.024211833,0.13949697,0.10001219,91
1689,Accounting,Event,False,False,False,-0.0016079211,-0.0020501537,0.0,0.016453749,88
1690,Accounting,Price,False,False,False,-0.041681647,-0.03907496,0.11240252,0.099325515,91
1691,Accounting,Price,False,False,False,-0.094881445,-0.10145147,0.09578904,0.10301495,91
1692,Accounting,Accounting,True,False,False,0.23668203,0.22790149,0.18405089,0.23791571,91
1693,Accounting,Accounting,True,False,False,0.029602205,0.0071123117,0.11193946,0.14783105,91
1694,Accounting,Accounting,True,False,False,0.101366505,0.10256758,0.14315733,0.16919918,91
1695,Accounting,Accounting,True,False,False,0.19461189,0.19193496,0.17467056,0.17656459,91
1696,Accounting,Price,False,False,False,0.15858564,0.16109473,0.15272775,0.19909905,91
1697,Accounting,Price,False,False,False,0.058162615,0.05459402,0.10734921,0.14416331,91
1698,Accounting,Accounting,True,False,False,-0.15420684,-0.15548761,0.09772578,0.06558248,68
